,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price
9813,Maruti,Wagon R,5.0,32000.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,3.65,6.135
9815,Maruti,Ignis,3.0,11000.0,Dealer,Petrol,Automatic,20.89,1197.0,81.8,5.0,5.5,6.805
9817,MG,Hector,1.0,1001.0,Dealer,Diesel,Manual,17.41,1956.0,167.68,5.0,20.0,19.85
9818,Maruti,Alto,6.0,50000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,2.1,3.92
9820,Hyundai,i10,7.0,36976.0,Dealer,LPG,Manual,19.2,1086.0,68.05,5.0,2.59,7.138266666666667
9821,Hyundai,Verna,9.0,92570.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,4.5,15.8
9823,Mahindra,Scorpio,5.0,57000.0,Individual,Diesel,Manual,15.4,2179.0,120.0,7.0,8.9,17.309853556485354
9824,Tata,Harrier,2.0,20000.0,Individual,Diesel,Manual,17.0,1956.0,138.1,5.0,17.0,20.0
9828,Ford,Ecosport,3.0,24000.0,Dealer,Petrol,Automatic,14.8,1497.0,121.36,5.0,9.7,11.718629283489095
9829,Hyundai,i20,4.0,87000.0,Individual,Petrol,Manual,17.19,1197.0,81.86,5.0,6.5,10.810042134831459
9830,Honda,City,4.0,40000.0,Individual,Diesel,Manual,25.6,1498.0,97.9,5.0,9.9,15.745
9832,Honda,City,7.0,120000.0,Individual,Diesel,Manual,25.1,1498.0,98.6,5.0,5.0,15.745
9833,Mahindra,XUV500,5.0,40000.0,Individual,Diesel,Manual,16.0,2179.0,140.0,7.0,11.5,19.51
9834,Honda,Amaze,2.0,35000.0,Dealer,Petrol,Manual,17.8,1198.0,86.7,5.0,5.95,9.339840255591055
9836,Ford,Freestyle,3.0,42000.0,Individual,Diesel,Manual,24.4,1498.0,98.63,5.0,6.5,9.755
9837,Tata,Tiago,4.0,9000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5.0,4.1,6.975
9838,Maruti,Vitara,4.0,80000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,6.0,10.815
9839,Hyundai,i20,4.0,47000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,6.0,10.535
9840,Hyundai,i20,4.0,65000.0,Individual,Diesel,Manual,21.19,1396.0,88.73,5.0,6.5,10.810042134831459
9842,Hyundai,Verna,8.0,41000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,4.3,14.44
9844,Maruti,Swift Dzire,6.0,32900.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,5.6,8.56
9846,Datsun,RediGO,4.0,20260.0,Dealer,Petrol,Manual,22.5,999.0,67.0,5.0,2.45,4.43
9847,Volkswagen,Polo,4.0,22815.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5.0,6.25,9.286482558139534
9848,Volkswagen,Polo,8.0,123000.0,Individual,Petrol,Manual,16.47,1198.0,73.9,5.0,2.3,8.65
9849,Hyundai,i10,10.0,40258.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,2.3,7.138266666666667
9850,Tata,Tiago,2.0,16000.0,Individual,Petrol,Manual,23.84,1199.0,83.83,5.0,5.0,6.64
9851,Mahindra,XUV500,6.0,65000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,7.5,19.775
9853,Toyota,Innova,4.0,33000.0,Dealer,Diesel,Manual,13.68,2393.0,147.51,8.0,17.25,23.975
9854,Datsun,GO,5.0,11650.0,Individual,Petrol,Manual,19.44,1198.0,67.0,7.0,4.5,6.28
9855,Volkswagen,Vento,10.0,100000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5.0,3.1,13.294659090909091
9858,Maruti,Swift,1.0,5000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,6.2,7.655
9863,Maruti,Swift,6.0,50000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,4.5,7.746715686274511
9864,Hyundai,Creta,6.0,64000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,6.95,15.46
9865,Maruti,Swift Dzire,4.0,19000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,6.5,8.48
9866,Honda,City,6.0,74995.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5.0,6.4,15.33
9867,Mahindra,Scorpio,6.0,65859.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,7.0,9.75,17.265
9869,Maruti,Wagon R,8.0,75000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,3.0,6.135
9872,Hyundai,Verna,11.0,50000.0,Dealer,Diesel,Automatic,16.2,1493.0,110.0,5.0,1.99,14.578887559808614
9873,Ford,Ecosport,6.0,55000.0,Dealer,Diesel,Manual,23.0,1498.0,98.96,5.0,4.5,11.535
9874,Maruti,Swift Dzire,5.0,80000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,5.5,8.329472891566265
9875,Honda,Jazz,4.0,20000.0,Individual,Petrol,Automatic,19.0,1199.0,88.7,5.0,6.25,9.645
9876,Hyundai,i20,4.0,48000.0,Dealer,Petrol,Manual,17.19,1197.0,81.86,5.0,5.65,10.810042134831459
9877,Hyundai,Grand,7.0,52117.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,3.8,6.93
9881,Ford,Figo,8.0,57617.0,Individual,Diesel,Manual,20.0,1399.0,68.1,5.0,2.0,9.0
9884,Hyundai,Creta,5.0,21000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,11.0,16.308185053380782
9886,Maruti,Wagon R,14.0,53000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,1.3,6.175
9890,Ford,Ecosport,6.0,36490.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5.0,5.25,11.535
9894,Hyundai,Grand,5.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,4.25,6.93
9895,Maruti,Vitara,2.0,30000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,8.5,10.815
9896,Maruti,Celerio,3.0,72000.0,Dealer,Petrol,Manual,21.63,998.0,67.04,5.0,4.7,5.895
9897,Datsun,GO,5.0,58000.0,Dealer,Petrol,Manual,20.62,1198.0,67.0,7.0,2.85,6.43
9898,Maruti,Swift Dzire,7.0,120000.0,Individual,Diesel,Manual,23.4,1248.0,74.0,5.0,3.8,8.329472891566265
9899,Honda,City,7.0,45000.0,Dealer,Petrol,Manual,17.8,1497.0,117.3,5.0,5.25,14.775
9900,Mahindra,Thar,3.0,20000.0,Individual,Diesel,Manual,16.55,2498.0,105.0,6.0,9.0,15.265
9901,Hyundai,i10,7.0,63000.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,2.5,7.138266666666667
9902,Hyundai,Creta,3.0,17000.0,Individual,Petrol,Manual,15.8,1591.0,121.3,5.0,13.5,15.78
9903,Honda,City,4.0,15000.0,Individual,Diesel,Manual,25.6,1498.0,97.9,5.0,10.45,15.21
9904,Mahindra,XUV500,9.0,135000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,5.25,19.775
9906,Maruti,Vitara,4.0,70000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,7.5,10.815
9907,Maruti,Swift,7.0,75000.0,Dealer,Diesel,Manual,17.8,1248.0,75.0,5.0,4.7,7.746715686274511
9908,Maruti,Swift Dzire,4.0,25000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,6.5,8.39
9910,Maruti,Swift Dzire,6.0,60000.0,Individual,Diesel,Manual,26.59,1248.0,74.0,5.0,4.95,8.329472891566265
9911,Honda,WR-V,1.0,5000.0,Individual,Petrol,Manual,17.5,1199.0,88.7,5.0,9.24,10.31
9912,Maruti,Alto,3.0,55000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,2.3,3.92
9913,Mahindra,XUV500,4.0,48900.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,11.25,20.01618556701031
9916,Maruti,Celerio,4.0,33000.0,Dealer,Petrol,Automatic,21.63,998.0,67.0,5.0,4.8,5.983255208333333
9918,Maruti,Alto,6.0,60000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,2.4,4.112027027027027
9919,Honda,Amaze,6.0,80000.0,Individual,Petrol,Manual,18.0,1198.0,86.7,5.0,3.5,8.52
9921,Ford,Ecosport,6.0,45000.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,5.95,11.535
9922,Maruti,Baleno,4.0,36000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,5.75,8.693429752066116
9924,Maruti,Wagon R,3.0,15000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,4.18,6.175
9925,Datsun,RediGO,3.0,25000.0,Individual,Petrol,Manual,22.7,799.0,53.64,5.0,2.5,4.365
9926,Hyundai,Elantra,3.0,19000.0,Dealer,Diesel,Manual,22.7,1582.0,126.2,5.0,17.0,22.945
9927,Hyundai,Grand,5.0,23300.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,3.95,6.93
9928,Mahindra,XUV500,4.0,90000.0,Individual,Diesel,Automatic,16.0,2179.0,140.0,7.0,12.25,20.94
9930,Hyundai,i10,9.0,42000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,2.29,7.138266666666667
9934,Hyundai,Verna,8.0,50000.0,Individual,Petrol,Manual,17.01,1591.0,121.3,5.0,5.3,13.21
9935,Hyundai,Grand,6.0,45000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,3.99,6.93
9937,Hyundai,i20,3.0,41000.0,Dealer,Petrol,Manual,17.19,1197.0,81.86,5.0,6.5,10.810042134831459
9938,Maruti,Wagon R,6.0,28207.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,3.2,6.185168439716312
9940,Maruti,Swift Dzire,9.0,80000.0,Individual,Diesel,Manual,19.3,1248.0,73.9,5.0,4.1,8.329472891566265
9941,Honda,Amaze,2.0,7917.0,Individual,Petrol,Manual,18.6,1199.0,88.76,5.0,6.8,8.57
9943,Maruti,Swift,3.0,30000.0,Individual,Petrol,Manual,21.21,1197.0,81.8,5.0,5.52,7.65
9944,Maruti,Wagon R,5.0,29836.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,4.25,6.185168439716312
9945,Maruti,Eeco,1.0,5512.0,Dealer,Petrol,Manual,15.37,1196.0,73.0,5.0,4.65,4.875
9946,Maruti,Vitara,4.0,26426.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,9.0,10.815
9947,Hyundai,Santro,2.0,20000.0,Individual,Petrol,Manual,20.3,1086.0,68.0,5.0,4.75,6.265
9949,Tata,Nexon,3.0,15000.0,Individual,Diesel,Manual,21.5,1497.0,108.5,5.0,8.5,12.14
9951,Mahindra,XUV500,1.0,10000.0,Individual,Diesel,Manual,15.1,2179.0,152.87,7.0,18.0,19.485
9952,Hyundai,Grand,5.0,70000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,4.1,7.03
9953,Mahindra,KUV100,3.0,15000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,6.0,4.5,7.58
9954,Maruti,Wagon R,11.0,80566.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,2.5,6.25
9955,Maruti,Celerio,4.0,20500.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,3.5,5.775
9957,Ford,Ecosport,5.0,59000.0,Dealer,Diesel,Manual,23.0,1498.0,98.96,5.0,6.1,11.6
9958,Hyundai,Verna,8.0,136700.0,Dealer,Diesel,Automatic,22.32,1582.0,126.32,5.0,3.5,14.95
9959,Tata,Safari,10.0,120000.0,Individual,Diesel,Manual,11.57,2179.0,138.1,7.0,4.0,18.13
9960,Mahindra,XUV500,8.0,70000.0,Individual,Diesel,Manual,15.1,2179.0,140.0,7.0,8.0,19.485
9961,Maruti,Swift,3.0,39001.0,Dealer,Petrol,Automatic,21.21,1197.0,81.8,5.0,6.25,7.52
9963,Maruti,Baleno,2.0,50000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,7.0,8.693429752066116
9964,Hyundai,Creta,5.0,37895.0,Dealer,Diesel,Manual,21.38,1396.0,88.7,5.0,7.09,15.46
9965,Maruti,Swift Dzire,4.0,56494.0,Dealer,Diesel,Manual,28.4,1248.0,74.02,5.0,8.5,8.329472891566265
9967,Maruti,Swift Dzire,3.0,65000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,7.5,8.329472891566265
9971,Mahindra,Scorpio,4.0,120000.0,Individual,Diesel,Manual,15.4,1997.0,120.0,7.0,10.0,17.075
9973,Tata,Nexon,3.0,50000.0,Individual,Petrol,Manual,17.0,1198.0,108.5,5.0,7.5,10.335
9974,Maruti,Baleno,4.0,30000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,6.1,8.65
9975,Volkswagen,Vento,6.0,32500.0,Dealer,Diesel,Manual,20.34,1498.0,103.2,5.0,4.59,13.294659090909091
9976,Maruti,Swift Dzire,5.0,50000.0,Individual,Petrol,Manual,20.85,1197.0,83.14,5.0,4.6,8.55
9978,Hyundai,i20,5.0,78000.0,Dealer,Diesel,Manual,21.9,1396.0,90.0,5.0,5.6,11.015
9979,Honda,WR-V,3.0,20637.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5.0,8.0,11.825
9980,Maruti,Swift,5.0,68000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5.0,5.8,7.746715686274511
9981,Maruti,Alto,3.0,20000.0,Individual,Petrol,Manual,23.95,998.0,67.1,5.0,3.5,4.112027027027027
9985,Hyundai,Grand,5.0,15000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,4.3,6.93
9991,Hyundai,i20,4.0,5000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,5.57,10.065
9992,Toyota,Innova,11.0,280000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,3.4,24.848359375
9993,Maruti,Alto,2.0,5000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5.0,3.0,3.92
9995,Honda,WR-V,3.0,11000.0,Dealer,Diesel,Manual,25.5,1498.0,98.6,5.0,8.25,11.825
9997,Hyundai,Grand,4.0,54264.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,4.7,7.071195054945055
9999,Maruti,Alto,10.0,40256.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,1.38,4.112027027027027
10000,Hyundai,Grand,4.0,10000.0,Individual,Petrol,Manual,18.9,1197.0,81.86,5.0,4.65,7.071195054945055
10001,Honda,City,4.0,61000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,8.7,15.21
10003,Maruti,Ignis,3.0,43000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,5.0,6.795
10004,Maruti,Ignis,4.0,15000.0,Dealer,Petrol,Manual,20.89,1197.0,81.8,5.0,4.75,6.795
10005,Hyundai,i20,3.0,12500.0,Individual,Diesel,Manual,21.19,1396.0,88.76,5.0,7.8,10.810042134831459
10006,Volkswagen,Vento,6.0,48000.0,Dealer,Diesel,Automatic,21.21,1498.0,103.2,5.0,5.59,13.294659090909091
10007,Hyundai,i20,6.0,80000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,5.2,10.35
10010,Skoda,Rapid,8.0,71000.0,Dealer,Diesel,Manual,20.5,1598.0,103.5,5.0,2.7,12.28091836734694
10011,Honda,Amaze,8.0,48000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,3.5,9.775
10012,Renault,KWID,2.0,6378.0,Dealer,Petrol,Manual,23.01,999.0,67.0,5.0,3.99,5.005
10014,Maruti,Wagon R,7.0,76000.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,3.25,6.135
10015,Maruti,Swift Dzire,10.0,43125.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,2.5,8.25
10016,Ford,Figo,11.0,80000.0,Individual,Petrol,Manual,15.6,1196.0,70.0,5.0,2.0,7.365
10019,Maruti,Swift,7.0,56085.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5.0,3.5,7.746715686274511
10022,Maruti,Vitara,4.0,71000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.2,10.815
10023,Maruti,Ertiga,6.0,90000.0,Individual,Diesel,Manual,20.77,1248.0,88.76,7.0,5.8,10.45789156626506
10024,Maruti,Swift Dzire,4.0,15000.0,Individual,Petrol,Automatic,18.5,1197.0,83.14,5.0,5.8,8.39
10025,Maruti,Ciaz,3.0,19000.0,Dealer,Petrol,Automatic,19.12,1373.0,91.1,5.0,9.5,11.595719424460432
10026,Ford,Figo,10.0,65000.0,Dealer,Diesel,Manual,20.0,1399.0,68.0,5.0,1.85,9.0
10029,Maruti,Alto,11.0,70000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,1.3,4.112027027027027
10031,Maruti,Ignis,1.0,10000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,5.35,6.92
10036,Maruti,Celerio,7.0,100000.0,Individual,Petrol,Manual,23.1,998.0,67.04,5.0,3.4,5.775
10037,Hyundai,Grand,6.0,29000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,3.85,6.93
10039,Maruti,Wagon R,4.0,24500.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,3.82,6.03
10040,Toyota,Innova,15.0,99100.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,8.0,3.99,24.848359375
10041,Mahindra,Bolero,6.0,69666.0,Dealer,Diesel,Manual,16.5,1493.0,70.0,7.0,6.25,9.775352564102565
10043,Mahindra,Thar,2.0,29800.0,Dealer,Diesel,Manual,16.55,2498.0,105.0,6.0,7.95,15.265
10044,Hyundai,i10,10.0,20000.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5.0,2.9,7.138266666666667
10046,Mahindra,Bolero,6.0,150000.0,Individual,Diesel,Manual,15.96,2523.0,63.0,9.0,6.5,9.775352564102565
10047,Maruti,Vitara,5.0,100000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,6.42,10.815
10049,Ford,Ecosport,4.0,47665.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,8.65,12.21
10052,Honda,Amaze,7.0,43000.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,3.45,9.339840255591055
10054,Maruti,Alto,13.0,100000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,1.5,4.112027027027027
10056,Maruti,Swift Dzire,7.0,46001.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,4.65,8.329472891566265
10058,Maruti,Swift,3.0,50000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5.0,5.0,7.52
10061,Hyundai,i10,12.0,38564.0,Dealer,Petrol,Manual,19.81,1086.0,68.05,5.0,2.4,7.138266666666667
10062,Maruti,Swift Dzire,4.0,50948.0,Dealer,Diesel,Automatic,26.59,1248.0,74.0,5.0,6.8,8.329472891566265
10063,Skoda,Rapid,5.0,68200.0,Dealer,Diesel,Automatic,21.66,1498.0,103.52,5.0,4.95,12.28091836734694
10064,Renault,KWID,5.0,42000.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,2.95,5.005
10066,Hyundai,Santro,10.0,38000.0,Dealer,Petrol,Manual,17.92,1086.0,62.1,5.0,1.29,6.376
10067,Maruti,Wagon R,8.0,48000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,2.5,6.185168439716312
10068,Maruti,Vitara,2.0,21400.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,9.5,10.815
10069,Maruti,Baleno,4.0,53701.0,Dealer,Diesel,Manual,27.39,1248.0,74.0,5.0,6.7,8.693429752066116
10070,Maruti,Ciaz,3.0,2700.0,Individual,Petrol,Manual,20.73,1373.0,91.1,5.0,8.12,10.985
10071,Renault,KWID,4.0,28600.0,Individual,Petrol,Manual,25.17,799.0,53.3,5.0,2.35,4.755
10072,Maruti,Swift,9.0,100000.0,Individual,Petrol,Manual,18.6,1197.0,85.8,5.0,3.8,7.795
10073,Ford,Figo,7.0,40000.0,Individual,Diesel,Manual,20.0,1399.0,68.05,5.0,2.0,9.0
10077,Renault,KWID,4.0,24000.0,Individual,Petrol,Manual,23.01,999.0,67.0,5.0,3.3,4.685
10080,Hyundai,i10,11.0,57726.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,2.35,7.138266666666667
10081,Ford,Figo,5.0,35000.0,Dealer,Petrol,Manual,18.16,1196.0,86.8,5.0,3.6,7.365
10082,Toyota,Innova,11.0,150000.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,8.8,24.848359375
10083,Hyundai,Verna,3.0,20000.0,Individual,Petrol,Manual,17.0,1591.0,121.3,5.0,9.9,14.578887559808614
10085,Honda,Jazz,4.0,69000.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,6.75,10.077314814814814
10086,Maruti,Alto,8.0,73000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,2.0,3.975
10087,Maruti,Swift Dzire,7.0,101000.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5.0,3.5,8.39
10088,Mahindra,Scorpio,10.0,15000.0,Individual,Diesel,Manual,15.4,2179.0,120.0,8.0,7.0,16.975
10089,Ford,Ecosport,3.0,30000.0,Dealer,Diesel,Manual,23.0,1498.0,98.96,5.0,9.5,11.92
10091,Maruti,Alto,4.0,40000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,3.5,4.112027027027027
10092,Honda,Amaze,8.0,39500.0,Individual,Diesel,Manual,25.8,1498.0,98.6,5.0,3.2,9.775
10093,Hyundai,i20,8.0,70175.0,Dealer,Diesel,Manual,21.27,1396.0,88.76,5.0,3.95,10.9
10094,Hyundai,Verna,8.0,90000.0,Individual,Diesel,Manual,23.5,1396.0,88.7,5.0,3.0,14.44
10095,Maruti,Swift Dzire,3.0,114000.0,Individual,Petrol,Manual,19.0,1197.0,85.8,5.0,5.0,6.345
10096,Maruti,Wagon R,12.0,45641.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,1.9,6.03
10097,Datsun,RediGO,4.0,22558.0,Dealer,Petrol,Manual,22.7,799.0,53.64,5.0,2.35,4.51
10098,Ford,Ecosport,5.0,51000.0,Dealer,Diesel,Manual,22.77,1498.0,98.59,5.0,5.76,11.718629283489095
10100,Maruti,Alto,19.0,54000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,0.9,4.112027027027027
10101,Hyundai,i20,2.0,20000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5.0,6.21,10.35
10102,Hyundai,i20,5.0,30000.0,Individual,Petrol,Manual,17.19,1197.0,81.86,5.0,5.25,10.810042134831459
10104,Honda,Amaze,2.0,10000.0,Individual,Petrol,Automatic,19.0,1199.0,88.76,5.0,6.75,8.57
10107,Maruti,Ciaz,5.0,70000.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,6.5,11.595719424460432
10109,Maruti,Ciaz,3.0,19000.0,Dealer,Diesel,Manual,26.82,1498.0,93.87,5.0,7.5,11.595719424460432
10110,Maruti,Wagon R,5.0,50000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5.0,3.5,6.02
10111,Mahindra,Scorpio,15.0,200000.0,Individual,Diesel,Manual,10.5,2179.0,120.0,8.0,2.5,17.075
10112,Maruti,Baleno,5.0,51000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,5.15,8.475
10113,Hyundai,Elantra,3.0,40000.0,Individual,Petrol,Manual,14.59,1999.0,149.92,5.0,15.5,21.905
10114,Mahindra,Scorpio,4.0,56000.0,Individual,Diesel,Manual,15.4,2179.0,120.0,7.0,12.0,16.725
10115,Hyundai,Santro,10.0,50000.0,Individual,Petrol,Manual,17.92,1086.0,62.1,5.0,1.7,6.376
10117,Maruti,Wagon R,7.0,41423.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5.0,2.95,6.185168439716312
10120,Mahindra,Bolero,8.0,104000.0,Individual,Diesel,Manual,15.96,2523.0,62.1,7.0,4.5,9.595
10121,Honda,City,6.0,15000.0,Individual,Petrol,Manual,17.4,1497.0,117.3,5.0,10.0,14.775
10122,Hyundai,i20,4.0,54000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,5.5,10.065
10124,Hyundai,i20,9.0,45000.0,Individual,Petrol,Manual,18.5,1197.0,80.0,5.0,2.95,10.055
10126,Hyundai,i20,5.0,28000.0,Dealer,Diesel,Manual,21.19,1396.0,88.73,5.0,6.5,10.810042134831459
10127,Mahindra,XUV500,5.0,95961.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,12.25,19.775
10130,Maruti,Alto,4.0,100000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,3.0,4.112027027027027
10131,Mahindra,XUV500,5.0,90000.0,Individual,Diesel,Automatic,16.0,2179.0,140.0,7.0,10.0,19.54
10133,Hyundai,Verna,3.0,19211.0,Dealer,Petrol,Manual,19.1,1368.0,98.6,5.0,7.95,12.85
10134,Mahindra,Scorpio,7.0,120000.0,Individual,Diesel,Manual,12.05,2179.0,120.0,9.0,4.92,17.075
10135,Maruti,Vitara,2.0,19910.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5.0,10.5,10.815
10136,Hyundai,i20,3.0,20000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5.0,6.5,10.35
10137,Honda,Jazz,12.0,78435.0,Dealer,Petrol,Manual,18.7,1199.0,88.7,5.0,3.0,10.05
10138,Volkswagen,Vento,8.0,50000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5.0,3.2,13.294659090909091
10139,Mahindra,XUV500,3.0,54200.0,Individual,Diesel,Manual,15.1,2179.0,152.87,7.0,10.1,19.96
10141,Skoda,Rapid,9.0,41900.0,Dealer,Petrol,Automatic,14.3,1598.0,105.0,5.0,3.5,11.66
10142,Honda,City,5.0,47129.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,6.0,15.21
10143,Volkswagen,Vento,8.0,80000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5.0,3.49,13.294659090909091
10144,Maruti,Eeco,2.0,25000.0,Individual,Petrol,Manual,15.37,1196.0,73.0,5.0,3.85,4.755
10145,Datsun,GO,5.0,30000.0,Individual,Petrol,Manual,20.63,1198.0,67.0,5.0,3.2,5.97
10146,Maruti,Wagon R,15.0,35000.0,Individual,Petrol,Manual,18.9,998.0,67.1,5.0,1.0,6.135
10147,Hyundai,Verna,2.0,15000.0,Individual,Petrol,Manual,17.0,1591.0,121.3,5.0,11.0,12.85
10150,Maruti,Baleno,4.0,57000.0,Dealer,Diesel,Manual,27.39,1248.0,74.0,5.0,6.85,8.693429752066116
10151,Maruti,Ciaz,4.0,33529.0,Dealer,Petrol,Automatic,19.12,1373.0,91.1,5.0,9.25,11.67
10154,Hyundai,Grand,3.0,70000.0,Individual,Diesel,Manual,24.0,1186.0,73.97,5.0,4.3,7.071195054945055
10155,Hyundai,Creta,5.0,62000.0,Dealer,Diesel,Automatic,17.6,1582.0,126.2,5.0,10.5,16.03
10157,Hyundai,i10,9.0,25000.0,Individual,Petrol,Manual,19.81,1086.0,68.05,5.0,2.0,7.138266666666667
10159,Maruti,Baleno,4.0,44000.0,Individual,Diesel,Manual,27.39,1248.0,74.0,5.0,6.5,8.693429752066116
10160,Hyundai,Grand,8.0,50000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,3.0,7.03
10161,Ford,Figo,6.0,75001.0,Dealer,Diesel,Manual,25.83,1498.0,99.0,5.0,4.5,9.275
